Fuel Type Code,Station Name,Street Address,City,State,ZIP,Status Code,Groups With Access Code,Access Days Time,Cards Accepted,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Network,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,EV Connector Types
ELEC,LUCC,5687 Big Tree Rd,Lakeville,NY,14480,E,Public,24 hours daily,,0,4,0,EV Connect,GPS,42.836581,-77.710466,2024-10-29,168419,2024-10-29,,,,2020-08-01,J1772
ELEC,Living Roots Wine and Co,8560 County Road 87,Hammondsport,NY,14840,E,Public,24 hours daily,,0,2,0,CHARGESMART_EV,GPS,42.406355,-77.19253,2024-10-29,333991,2024-10-29,,,,2023-08-08,J1772
ELEC,Comfort Inn Glenmont,37 Rte 9W,Glenmont,NY,12077,E,Public,24 hours daily,,0,8,0,CHARGESMART_EV,GPS,42.622351,-73.778286,2024-10-29,333804,2024-10-29,,,,2023-04-21,J1772
ELEC,Jones Beach Field 5,1000 Ocean Parkway,Wantagh,NY,11793,E,Public,24 hours daily,,0,2,0,EV Connect,GPS,40.601141,-73.502518,2024-10-29,230775,2024-10-29,,,,2022-09-30,J1772
ELEC,Chautauqua Institution School of Art - North Lot,54 Palestine Ave,Chatauqua,NY,14757,E,Public - Credit card at all times,24 hours daily,A D Debit M V,0,1,0,Non-Networked,GPS,42.210705,-79.471833,2024-10-11,226485,2024-10-11,P,,,2022-08-22,J1772
ELEC,Icon Parking 51 W 22nd - Tesla Destination,51 W 22nd St,New York,NY,10010,E,Public,,,0,3,0,Tesla Destination,200-9,40.742059,-73.992694,2024-07-01,115147,2024-10-16,P,,,2016-01-21,J1772 TESLA
ELEC,123 Everett Road,123 Everett Road,Albany,NY,12205,E,Public,24 hours daily,,0,6,0,LIVINGSTON,GPS,42.69514,-73.77107,2024-10-29,189513,2024-10-29,,,,2020-08-19,J1772
ELEC,Legoland New York Resort ADA,420 Harriman Dr,Goshen,NY,10924,E,Public,24 hours daily,,0,2,0,LIVINGSTON,GPS,41.379,-74.31532,2024-10-29,223305,2024-10-29,,,,2022-06-09,J1772
ELEC,117 South Main,117 S. Main St,Syracuse,NY,13212,E,Public,24 hours daily,,0,2,0,LIVINGSTON,GPS,43.13471,-76.12919,2024-10-29,223225,2024-10-29,,,,2022-01-26,J1772
ELEC,110 East End Ave,110 East End Ave,New York,NY,10028,E,Public,24 hours daily,,0,4,0,LIVINGSTON,GPS,40.77447,-73.94599,2024-10-29,223281,2024-10-29,,,,2022-04-04,J1772
ELEC,HVCC Garage Ground,80 Vandenburgh Ave,Troy,NY,12180,E,Public,24 hours daily,,0,4,0,LIVINGSTON,GPS,42.69486,-73.68583,2024-10-29,334523,2024-10-29,,,,2024-05-02,J1772
ELEC,NATIONAL GRID CHILIS AMHERST,1145 Niagara Falls Blvd,Amherst,NY,14226,E,Public,24 hours daily,,0,2,0,ChargePoint Network,GPS,42.984648,-78.821984,2024-10-29,162214,2024-10-29,,,,2020-06-12,J1772
ELEC,SPOT cowork Rochester - Tesla Destination,21 Goodway Dr,Rochester,NY,14623,E,Public,,,0,4,0,Tesla Destination,GPS,43.091951,-77.580634,2024-07-01,154441,2024-10-16,P,,,2019-10-11,TESLA
ELEC,OLD STONEHOUSE GUEST PARKING,21 Hathorn Rd,Warwick,NY,10990,E,Public,24 hours daily,,0,2,0,ChargePoint Network,GPS,41.245842,-74.370384,2024-10-29,193536,2024-10-29,,,,2021-08-06,J1772
ELEC,Icon Parking E 48th Street - Tesla Destination,329 E 48th St,New York,NY,10017,E,Public,,,0,3,0,Tesla Destination,200-8,40.753079,-73.968032,2024-07-01,115097,2024-10-16,P,,,2015-11-13,J1772 TESLA
ELEC,FIVE-STAR BANK SOUTH CHARGER,6215 Sheridan Dr,Buffalo,NY,14221,E,Public,24 hours daily,,0,2,0,ChargePoint Network,GPS,42.977403,-78.702441,2024-10-29,225162,2024-10-29,,,,2022-08-09,J1772
ELEC,Village of Sherman EV Station,106 Church St,Sherman,NY,14781,E,Public,24 hours daily,,0,0,2,EV Connect,GPS,42.16011,-79.596012,2024-10-29,311813,2024-10-29,,,,2023-09-28,CHADEMO J1772COMBO
ELEC,AMPHENOL 191 4060 STATION 3,40-60 Delaware Ave,Sidney,NY,13838,E,Public,24 hours daily,,0,2,0,ChargePoint Network,GPS,42.3062,-75.400099,2024-10-29,346485,2024-10-29,,,,2024-05-18,J1772
ELEC,125 Victory Hwy - Tesla Supercharger,125 Victory Hwy,Painted Post,NY,14870,E,Public,24 hours daily. Please check Tesla's online station map to see if an adapter is required at this location.,,0,0,10,Tesla,200-9,42.170757,-77.108063,2024-07-01,102338,2024-08-14,P,,,2018-07-23,TESLA
ELEC,Meadowbrook Apartments West,26 Meadowbrook Dr.,Slingerlands,NY,12159,E,Public,24 hours daily,,0,4,0,LIVINGSTON,GPS,42.65131,-73.85003,2024-10-29,225114,2024-10-29,,,,2022-07-14,J1772
ELEC,5TH AVE RIVER STREET 2,King St & Federal St,Troy,NY,12180,E,Public,24 hours daily,,0,2,0,ChargePoint Network,GPS,42.73511,-73.68805,2024-10-29,154052,2024-10-29,,,,2020-02-27,J1772
ELEC,North Coast Subaru,105 Glen Street,Glen Cove,NY,11542,E,Public,24 hours daily,,0,1,0,Blink Network,GPS,40.864143,-73.626372,2024-10-29,218222,2024-10-29,,,,2022-05-17,J1772
ELEC,Loudon Arms - Pool,16 Old Hickory Dr.,Albany,NY,12204,E,Public,24 hours daily,,0,10,0,LIVINGSTON,GPS,42.67486,-73.74996,2024-10-29,334469,2024-10-29,,,,2024-05-02,J1772
ELEC,MUNICIPAL LOT VOH LOT,20 Payne St,Hamilton,NY,13346,E,Public,24 hours daily,,0,2,0,ChargePoint Network,GPS,42.827,-75.542481,2024-10-29,162367,2024-10-29,,,,2020-06-12,J1772
ELEC,BNE MASTER 5000 MURRAY ST3,2000 Murray Court,Pearl River,NY,10965,E,Public,24 hours daily,,0,2,0,ChargePoint Network,GPS,41.046192,-74.003316,2024-10-29,220395,2024-10-29,,,,2022-06-01,J1772
ELEC,RRH ST MARYS 2,89 Genesee St,Rochester,NY,14611,E,Public,24 hours daily,,0,2,0,ChargePoint Network,GPS,43.149393,-77.636704,2024-10-29,145392,2024-10-29,,,,2019-09-20,J1772
ELEC,MILTON NY SUZANNES EV3,13 Woodthrush Court,Ballston Spa,NY,12020,E,Public,24 hours daily,,0,2,0,ChargePoint Network,GPS,43.042794,-73.855037,2024-10-29,323432,2024-10-29,,,,2023-12-23,J1772
ELEC,Icon 80 Riverside Blvd - Tesla Destination,80 Riverside Blvd,New York,NY,10069,E,Public,,,0,3,0,Tesla Destination,200-9,40.775374,-73.989687,2024-07-01,115187,2024-10-16,P,,,2016-06-30,J1772 TESLA
ELEC,MTP Parking 41-42 24th Street - Tesla Destination,41-42 24th St,Long Island City,NY,11101,E,Public,,,0,4,0,Tesla Destination,200-9,40.751556,-73.941406,2024-07-01,122488,2024-10-16,P,,,2019-01-17,TESLA
ELEC,WHEATLAND-CHILI ELEMENTRY1,13 Beckwith Ave,Scottsville,NY,14546,E,Public,24 hours daily,,0,2,0,ChargePoint Network,GPS,43.025917,-77.748225,2024-10-29,187784,2024-10-29,,,,2021-04-20,J1772
ELEC,Exit 18 (New Paltz),NY State Thruway,New Paltz,NY,12561,E,Public,24 hours daily,,0,2,0,EV Connect,GPS,41.740234,-74.062195,2024-10-29,167127,2024-10-29,,,,2020-09-21,J1772
ELEC,AECSOLAR STATION 3 AEC,210 Washington Ave extension,Albany,NY,12203,E,Public,24 hours daily,,0,2,0,ChargePoint Network,GPS,42.703342,-73.85704,2024-10-29,192640,2024-10-29,,,,2021-07-08,J1772
ELEC,COMPETITION BMW BMW- PUBLIC,599 Middle Country Rd,Smithtown,NY,11787,E,Public,24 hours daily,,0,2,0,ChargePoint Network,GPS,40.860706,-73.158217,2024-10-29,192571,2024-10-29,,,,2021-07-06,J1772
ELEC,BURNS MGT SGA 3,19 Seward St,Saratoga Springs,NY,12866,E,Public,24 hours daily,,0,2,0,ChargePoint Network,GPS,43.086973,-73.795807,2024-10-29,180097,2024-10-29,,,,2021-01-27,J1772
ELEC,TOWN OF MORIAH MORIAHEV3,3252 Broad St,Port Henry,NY,12974,E,Public,24 hours daily,,0,2,0,ChargePoint Network,GPS,44.048405,-73.46113,2024-10-29,214302,2024-10-29,,,,2022-04-20,J1772
ELEC,DEWITT EV 1 CHARGEPOINT,5400 Butternut Drive,East Syracuse,NY,13057,E,Public,24 hours daily,,0,2,0,ChargePoint Network,GPS,43.045918,-76.049853,2024-10-29,180106,2024-10-29,,,,2021-01-27,J1772
ELEC,U OF R HELEN WOOD HALL,255 Crittenden Blvd,Rochester,NY,14620,E,Public,24 hours daily,,0,2,0,ChargePoint Network,GPS,43.1209,-77.625625,2024-10-29,162267,2024-10-29,,,,2020-06-12,J1772
ELEC,CLIENT FACING BMW PUBLIC,543 Tarrytown Rd,White Plains,NY,10607,E,Public,24 hours daily,,0,2,0,ChargePoint Network,GPS,41.044529,-73.80371,2024-10-29,257922,2024-10-29,,,,2023-04-06,J1772
ELEC,COMFORT- CHARGE STATION 3,4054 ny-9l,Lake George,NY,12845,E,Public,24 hours daily,,0,2,0,ChargePoint Network,GPS,43.41169,-73.708435,2024-10-29,182158,2024-10-29,,,,2021-01-27,J1772
ELEC,Red Roof Inn,650 Old Front St,Binghamton,NY,13905,E,Public,24 hours daily,,0,2,0,EV Connect,GPS,42.12443,-75.909169,2024-10-29,184039,2024-10-29,,,,2020-11-18,J1772
ELEC,Rapidpark 351 East 83rd - Tesla Destination,351 E 83rd,New York,NY,10028,E,Public,,,0,3,0,Tesla Destination,200-8,40.775123,-73.951193,2024-07-01,115110,2024-10-16,P,,,2018-05-24,J1772 TESLA
ELEC,Finger Lakes Hotel - Loomis Housing,6108 Loomis Rd,Farmington,NY,14425,E,Public,24 hours daily,,0,10,0,CHARGESMART_EV,GPS,42.991212,-77.360562,2024-10-29,350286,2024-10-29,,,,2024-07-10,J1772
ELEC,Gurney's Montauk Resort & Spa - Tesla Destination,290 Old Montauk Hwy,Montauk,NY,11954,E,Public,,,0,3,0,Tesla Destination,200-9,41.016398,-71.991389,2024-07-01,114979,2024-10-16,P,,,2016-08-08,J1772 TESLA
ELEC,STPETERHOSPITAL EV STATION #4,315 S Manning Blvd,Albany,NY,12208,E,Public,24 hours daily,,0,2,0,ChargePoint Network,GPS,42.654875,-73.802365,2024-10-29,212978,2024-10-29,,,,2022-03-27,J1772
ELEC,ELLIS CHEVY LVL2 #2,551 E Main St,Malone,NY,12953,E,Public,24 hours daily,,0,2,0,ChargePoint Network,GPS,44.85001,-74.28445,2024-10-29,222224,2024-10-29,,,,2022-06-30,J1772
ELEC,The Hamlet,56 Marion Ave,Saratoga Springs,NY,12866,E,Public,24 hours daily,,0,4,0,LIVINGSTON,GPS,43.09065,-73.7721,2024-10-29,189519,2024-10-29,,,,2020-07-30,J1772
ELEC,W Brook Ave,14 W Brook Road,Lake George,NY,12845,E,Public,24 hours daily,,0,1,0,LIVINGSTON,GPS,43.41736,-73.71261,2024-10-29,324890,2024-10-29,,,,2023-09-06,J1772
ELEC,STONY BROOK UNV ARENA 1,Gymnasium Rd,Stony Brook,NY,11790,E,Public,24 hours daily,,0,2,0,ChargePoint Network,GPS,40.917249,-73.12728,2024-10-29,162455,2024-10-29,,,,2020-06-12,J1772
ELEC,Bob Johnson Mazda,3755 West Henrietta Road,Rochester,NY,14623,E,Public,24 hours daily,,0,4,0,Blink Network,GPS,43.078957,-77.645007,2024-10-29,197754,2024-10-29,,,,2021-10-14,J1772
ELEC,QPK Design LLP,450 S Salina St.,Syracuse,NY,13202,E,Public,24 hours daily,,0,6,0,LIVINGSTON,GPS,43.04564,-76.15275,2024-10-29,347196,2024-10-29,,,,2024-05-31,J1772
ELEC,Water Treatment Plant,1070 NEPPERHAN AVE,Yonkers,NY,10703,E,Public,24 hours daily,,0,6,0,EV Connect,GPS,40.961817,-73.87197,2024-10-29,321515,2024-10-29,,,,2023-12-06,J1772
ELEC,Courtyard Syracuse Downtown At Armory Square,300 W Fayette St,Syracuse,NY,13202,E,Public,24 hours daily,,0,0,2,eVgo Network,GPS,43.048887,-76.15699,2024-10-28,259510,2024-10-29,,,,2023-04-17,CHADEMO J1772COMBO
ELEC,Icon Parking 240 East Broadway - Tesla Destination,188 Clinton St,New York,NY,10002,E,Public,,,0,3,0,Tesla Destination,200-8,40.714821,-73.987138,2024-07-01,115035,2024-10-16,P,,,2018-05-24,J1772 TESLA
ELEC,Lorell Professional Building,1476 Deer Park Ave,North Babylon,NY,11703,E,Public,24 hours daily,,0,2,0,EV Connect,GPS,40.747521,-73.324952,2024-10-29,154899,2024-10-29,,,,2019-04-11,J1772
ELEC,Wag N Wheel Wash,3949 Oneida St,New Hartford,NY,13413,E,Public,24 hours daily,,0,6,0,LIVINGSTON,GPS,43.05439,-75.27166,2024-10-29,324891,2024-10-29,,,,2023-07-06,J1772
ELEC,ADK FOLK SCHOOL STATION 1,51 Main St,Lake Luzerne,NY,12846,E,Public,24 hours daily,,0,2,0,ChargePoint Network,GPS,43.320377,-73.84187,2024-10-29,163515,2024-10-29,,,,2020-06-20,J1772
ELEC,31 W Tioga St,31 W Tioga St.,Spencer,NY,14833,E,Public,24 hours daily,,0,4,0,LIVINGSTON,GPS,42.20934,-76.49448,2024-10-29,335769,2024-10-29,,,,2024-05-08,J1772
ELEC,Icon Parking E 88th Street - Tesla Destination,536 E 88th St,New York,NY,10128,E,Public,,,0,3,0,Tesla Destination,200-8,40.776461,-73.944363,2024-07-01,115153,2024-10-16,P,,,2015-11-13,J1772 TESLA
ELEC,Hudson West,6 Hudson West Drive,Marlboro,NY,12542,E,Public,24 hours daily,,0,5,0,Blink Network,GPS,41.609552,-73.971496,2024-10-29,346921,2024-10-29,,,,2024-05-29,J1772
ELEC,BEDFORDEV TOWN HALL,321 Bedford Rd.,Bedford Hills,NY,10507,E,Public,24 hours daily,,0,2,0,ChargePoint Network,GPS,41.23982,-73.699073,2024-10-29,162336,2024-10-29,,,,2020-06-12,J1772
ELEC,DEWITT EV 1 CARRIERPARK#2,1033 Kinne St,East Syracuse,NY,13057,E,Public,24 hours daily,,0,2,0,ChargePoint Network,GPS,43.080509,-76.078647,2024-10-29,223468,2024-10-29,,,,2022-07-14,J1772
ELEC,Home 2 Suites Queensbury - Tesla Destination,524 Aviation Rd,Queensbury,NY,12804,E,Public,,,0,4,0,Tesla Destination,200-9,43.328248,-73.681635,2024-07-01,115216,2024-10-16,P,,,2018-07-18,J1772 TESLA
ELEC,Columbus and Dante,240 Dante Avenue,Tuckahoe,NY,10707,E,Public,24 hours daily,,0,6,0,Blink Network,GPS,40.95781,-73.821673,2024-10-29,240935,2024-10-29,,,,2022-11-21,J1772
ELEC,HYATT POUGHKEPS HYATT POUGHKEPS,2165 South Rd,Poughkeepsie,NY,12601,E,Public,24 hours daily,,0,2,0,ChargePoint Network,GPS,41.63666,-73.91962,2024-10-29,143493,2024-10-29,,,,2019-08-15,J1772
ELEC,The Bay Club - Bay Club Bldg 1,2 Bay Club Dr,Flushing,NY,11360,E,Public,24 hours daily,A ANDROID_PAY APPLE_PAY D M V,0,10,0,EVOKE,GPS,40.778494,-73.780423,2024-10-11,356949,2024-10-11,P,,,2022-02-09,J1772
ELEC,SU UNIV. GARAGE,1005 Harrison St,Syracuse,NY,13244,E,Public,24 hours daily,,0,2,0,ChargePoint Network,GPS,43.0441,-76.133779,2024-10-29,252952,2024-10-29,,,,2023-02-01,J1772
ELEC,799 SENECA STATION 10,799 Seneca St,Buffalo,NY,14210,E,Public,Mon 5:00pm - 10:00pm; Tue 5:00pm - 10:00pm; Wed 5:00pm - 10:00pm; Thu 5:00pm - 10:00pm; Fri 5:00pm - 10:00pm; Sat 8:00am - 10:00pm; Sun 8:00am - 10:00pm,,0,1,0,ChargePoint Network,GPS,42.875115,-78.847343,2024-10-29,191252,2024-10-29,,,,2021-06-19,J1772
ELEC,RRH PORTLAND L1,1445 Portland Ave,Rochester,NY,14621,E,Public,24 hours daily,,0,2,0,ChargePoint Network,GPS,43.192753,-77.58572,2024-10-29,156614,2024-10-29,,,,2020-05-22,J1772
ELEC,BORO PARK BORO CHARGE 8,4915 10th Ave,Borough Park,NY,11219,E,Public,24 hours daily,,0,2,0,ChargePoint Network,GPS,40.638536,-73.99864,2024-10-29,206915,2024-10-29,,,,2022-02-23,J1772
ELEC,Burger King - Hamburg,5597 Camp Road,Hamburg,NY,14075,E,Public,24 hours daily,,0,2,0,Blink Network,GPS,42.73462,-78.83824,2024-10-29,201879,2024-10-29,,,,2021-12-01,J1772
ELEC,HHH STATION ONE STATION 1,55 Vanderbilt Parkway,Dix Hills,NY,11746,E,Public,24 hours daily,,0,2,0,ChargePoint Network,GPS,40.804055,-73.36006,2024-10-29,237299,2024-10-29,,,,2022-12-08,J1772
ELEC,STOHL STOHL3,3860 California Rd,Orchard Park,NY,14127,E,Public,24 hours daily,,0,1,0,ChargePoint Network,GPS,42.779439,-78.781273,2024-10-29,180673,2024-10-29,,,,2021-01-27,J1772
ELEC,SUNY BUFFALO JACOBS 3,50 Augspurger Rd,Buffalo,NY,14228,E,Public,24 hours daily,,0,2,0,ChargePoint Network,GPS,42.99886,-78.78732,2024-10-29,171344,2024-10-29,,,,2021-01-16,J1772
ELEC,NAPA Auto Parts,4659 W Ridge Rd.,Spencerport,NY,14559,E,Public,24 hours daily,,0,4,0,Blink Network,GPS,43.217882,-77.758291,2024-10-29,201295,2024-10-29,,,,2021-11-17,J1772
ELEC,PFIZER PR EV 05,401 N Middletown Rd,Pearl River,NY,10965,E,Public,24 hours daily,,0,2,0,ChargePoint Network,GPS,41.076752,-74.018113,2024-10-29,294845,2024-10-29,,,,2023-06-23,J1772
ELEC,Stone Dock Golf Course,12 Stone Dock Road,High Falls,NY,12440,E,Public,24 hours daily,,0,4,0,LIVINGSTON,GPS,41.81627,-74.15214,2024-10-29,351778,2024-10-29,,,,2024-07-30,J1772
ELEC,AMNH-PARKING STATION 1,200 Central Park West,New York,NY,10024,E,Public,24 hours daily,,0,2,0,ChargePoint Network,GPS,40.781454,-73.973835,2024-10-29,357262,2024-10-29,,,,2024-09-30,J1772
ELEC,Pinnacle City - 1st Floor,111 Kent Ave,Brooklyn,NY,11249,E,Public,24 hours daily,A ANDROID_PAY APPLE_PAY D M V,0,5,0,EVOKE,GPS,40.720345,-73.961534,2024-10-11,356902,2024-10-11,P,,,2022-08-21,J1772
ELEC,QFA - Queens Family Court Municipal Garage,150-07 Archer Street,Queens,NY,11433,E,Public,Mon 7:00am - 9:00pm; Tue 7:00am - 9:00pm; Wed 7:00am - 9:00pm; Thu 7:00am - 9:00pm; Fri 7:00am - 9:00pm; Sat 12:00am - 12:00am; Sun 12:00am - 12:00am,,0,3,0,EV Connect,GPS,40.701647,-73.803843,2024-10-29,123069,2024-10-29,,,,2019-04-01,J1772
ELEC,The Veneto,250 East 53rd Street,New York,NY,10022,E,Public,24 hours daily,,0,2,0,Blink Network,GPS,40.756766,-73.967481,2024-10-29,124140,2024-10-29,,,,2019-06-21,J1772
ELEC,Schenectady Metroplex,128 Clinton St,Schenectady,NY,12305,E,Public,24 hours daily,,0,4,0,CHARGESMART_EV,GPS,42.813196,-73.940158,2024-10-29,347373,2024-10-29,,,,2024-06-04,J1772
ELEC,Staten Island Mall Macys,2655 Richmond Ave.,Staten Island,NY,10314,E,Public,Mon 6:00am - 11:59pm; Tue 6:00am - 11:59pm; Wed 6:00am - 11:59pm; Thu 6:00am - 11:59pm; Fri 6:00am - 11:59pm; Sat 6:00am - 11:59pm; Sun 6:00am - 11:59pm,,0,2,0,SHELL_RECHARGE,GPS,40.583139,-74.166332,2024-10-29,166729,2024-10-29,,,,2020-08-31,J1772
ELEC,THE ELMS THE ELMS,1 Bay Rd,Lake Luzerne,NY,12846,E,Public,24 hours daily,,0,2,0,ChargePoint Network,GPS,43.312741,-73.835249,2024-10-29,190086,2024-10-29,,,,2021-05-26,J1772
ELEC,Standard Parking Pierepoint Plaza - Tesla Destination,300 Cadman,Brooklyn,NY,11201,E,Public,,,0,3,0,Tesla Destination,GPS,40.695115,-73.990993,2024-07-01,114896,2024-10-16,P,,,2018-05-24,J1772 TESLA
ELEC,Royal Development Manorville Square,287 Wading River Rd,Manorville,NY,11949,E,Public,24 hours daily,,0,0,4,Electrify America,GPS,40.82474,-72.80709,2024-10-29,207917,2024-10-29,,,,2022-03-10,CHADEMO J1772COMBO
ELEC,Ferrario Ford Lincoln,2472 Corning Rd,Elmira,NY,14903,E,Public - Credit card at all times,24 hours daily,A D Debit M V,0,1,0,Non-Networked,GPS,42.149016,-76.832206,2024-08-15,226525,2024-08-15,P,,,2022-08-25,J1772
ELEC,SUNY NEW PALTZ SUNY NEW PALTZ,98 S Manheim Blvd,New Paltz,NY,12561,E,Public,24 hours daily,,0,2,0,ChargePoint Network,GPS,41.738917,-74.080123,2024-10-29,162190,2024-10-29,,,,2020-06-12,J1772
ELEC,The Alander,7519 State Route 22,Copake,NY,12516,E,Public,24 hours daily,A ACCOUNT_BALANCE ANDROID_PAY APPLE_PAY CREDIT D M V,0,2,0,EVGATEWAY,200-8,42.08181,-73.54417,,333962,2024-04-29,P,,,2023-11-30,J1772
ELEC,RIVERTRAIL RIVERTRAIL EV2,79 Woodruff Street,Saranac Lake,NY,12983,E,Public,24 hours daily,,0,2,0,ChargePoint Network,GPS,44.329498,-74.12935,2024-10-29,356143,2024-10-29,,,,2024-09-21,J1772
ELEC,Herzog Supply Co,151 Plaza Rd,Kingston,NY,12401,E,Public,24 hours daily,,0,2,0,EV Connect,GPS,41.936339,-74.017427,2024-10-29,230847,2024-10-29,,,,2022-09-30,J1772
ELEC,Country Manor Building 100,100-700 Stratford Ln,Middletown,NY,10940,E,Public,24 hours daily,,0,6,0,LIVINGSTON,GPS,41.45874,-74.39447,2024-10-29,334428,2024-10-29,,,,2024-05-02,J1772
ELEC,TG EV STATIONS LEFT STATION,35 State Route 299,Gardiner,NY,12525,E,Public,24 hours daily,,0,2,0,ChargePoint Network,GPS,41.74457,-74.11794,2024-10-29,175242,2024-10-29,,,,2021-01-27,J1772
ELEC,STOLER STOLER LEXUS,2090 Broadhollow Rd,Farmingdale,NY,11735,E,Public,24 hours daily,,0,2,0,ChargePoint Network,GPS,40.74675,-73.423421,2024-10-29,331167,2024-10-29,,,,2024-03-27,J1772
ELEC,Icon Tower Garage,360S S Warren St,Syracuse,NY,13202,E,Public - Credit card at all times,24 hours daily,A D Debit M V,0,8,0,Non-Networked,GPS,43.047726,-76.151031,2022-09-14,227074,2024-10-07,P,,,2022-08-26,J1772
ELEC,Storms Ford,721 County Road 39A,Southampton,NY,11968,E,Public,24 hours daily,,0,6,8,CHARGESMART_EV,GPS,40.899306,-72.374477,2024-10-29,357617,2024-10-29,,,,2024-10-06,J1772 J1772COMBO
ELEC,JCC of Schenectady,2565 Balltown Rd,Schenectady,NY,12309,E,Public,24 hours daily,,0,6,0,CHARGESMART_EV,GPS,42.831507,-73.893241,2024-10-29,333723,2024-10-29,,,,2022-11-22,J1772
ELEC,14 Plaza Drive,14 Plaza Drive,Latham,NY,12110,E,Public,24 hours daily,,0,2,0,LIVINGSTON,GPS,42.76865,-73.75889,2024-10-29,223301,2024-10-29,,,,2022-06-06,J1772
ELEC,ISLANDIA CORP STATION 2,100 Corporate Plaza,Islandia,NY,11749,E,Public,24 hours daily,,0,2,0,ChargePoint Network,GPS,40.807705,-73.17718,2024-10-29,260788,2024-10-29,,,,2023-05-13,J1772
ELEC,Albany Country Club,300 Wormer Rd,Voorheesville,NY,12186,E,Public,24 hours daily,,0,6,0,LIVINGSTON,GPS,42.68181,-73.92441,2024-10-29,223092,2024-10-29,,,,2021-10-28,J1772
ELEC,Towers on the Hudson,2000 6th ave,Troy,NY,12180,E,Public,24 hours daily,,0,10,0,LIVINGSTON,GPS,42.73296,-73.68495,2024-10-29,223112,2024-10-29,,,,2021-10-28,J1772
ELEC,COLE GROUP CEDAR PARK 3,2106 Massachusetts Ave,Troy,NY,12180,E,Public,24 hours daily,,0,2,0,ChargePoint Network,GPS,42.741401,-73.670819,2024-10-29,236287,2024-10-29,,,,2022-11-18,J1772
ELEC,ESF LOT P22 2,Stadium Place,Syracuse,NY,13210,E,Public,24 hours daily,,0,2,0,ChargePoint Network,GPS,43.035228,-76.139678,2024-10-29,197197,2024-10-29,,,,2021-10-07,J1772
ELEC,MILTON NY P&R EV1,503 Geyser Rd,Ballston Spa,NY,12020,E,Public,24 hours daily,,0,2,0,ChargePoint Network,GPS,43.044553,-73.853766,2024-10-29,322764,2024-10-29,,,,2023-12-15,J1772
ELEC,SULLIVAN PARK CENTER WAY 1,121 Center Way,Corning,NY,14830,E,Public,24 hours daily,,0,2,0,ChargePoint Network,GPS,42.153054,-77.053977,2024-10-29,174028,2024-10-29,,,,2021-01-27,J1772
ELEC,New King Holding LLC,10 New King St,West Harrison,NY,10604,E,Public - Credit card at all times,Contact station for hours of availability.,A ANDROID_PAY APPLE_PAY CREDIT D M,0,2,0,AMPUP,200-9,41.083498,-73.714367,2022-10-11,230215,2023-02-14,P,,,2022-09-15,J1772
ELEC,Exit 38 (Liverpool),Unnamed Road,Bayberry,NY,13088,E,Public,24 hours daily,,0,2,0,EV Connect,GPS,43.114426,-76.214147,2024-10-29,187173,2024-10-29,,,,2021-03-22,J1772
ELEC,Davidson Chevrolet Buick GMC,18549 US-11,Watertown,NY,13601,E,Public - Credit card at all times,24 hours daily,A D Debit M V,0,2,0,Non-Networked,GPS,43.93595,-75.930779,2024-04-14,227090,2024-04-14,P,,,2022-08-26,J1772
ELEC,2000 Westchester,2000 Westchester Avenue,Purchase,NY,10577,E,Public,24 hours daily,,0,2,0,Blink Network,GPS,41.016756,-73.711198,2024-10-29,310097,2024-10-29,,,,2022-04-11,J1772
ELEC,MONROE COUNTY HIGHLAND S1,171 Reservoir Ave Monroe County Parks Office,Rochester,NY,14620,E,Public,24 hours daily,,0,2,0,ChargePoint Network,GPS,43.130883,-77.608427,2024-10-29,319717,2024-10-29,,,,2023-11-14,J1772
ELEC,QUEENSBURY TOWN ACT CTR 2,742 Bay Rd,Queensbury,NY,12804,E,Public,24 hours daily,,0,2,0,ChargePoint Network,GPS,43.36059,-73.65705,2024-10-29,181133,2024-10-29,,,,2021-01-27,J1772
ELEC,CITY OF ALBANY 200 H. JOHNSON,200 Henry Johnson Boulevard,Albany,NY,12210,E,Public,24 hours daily,,0,2,0,ChargePoint Network,GPS,42.662795,-73.758897,2024-10-29,262439,2024-10-29,,,,2023-06-09,J1772
ELEC,"21 Sealey road, Hempstead",21 Sealey Ave,Hempstead,NY,11550,E,Public,24 hours daily,,0,4,0,FLO,GPS,40.71385,-73.63161,2024-10-29,307398,2024-10-29,,,,2023-08-17,J1772
ELEC,VASSAR COLLEGE SOUTH LOT 1,112130 Raymond Ave,Arlington,NY,12603,E,Public,24 hours daily,,0,2,0,ChargePoint Network,GPS,41.681836,-73.894667,2024-10-29,155289,2024-10-29,,,,2020-04-10,J1772
ELEC,G & M REALTY 2 STATION 4,22-44 Jackson Ave,LIC,NY,11101,E,Public,24 hours daily,,0,2,0,ChargePoint Network,GPS,40.745344,-73.94618,2024-10-29,223835,2024-10-29,,,,2022-07-21,J1772
ELEC,CORP COMM 3 STATION 9 CC3,Teleport Dr/Corp Commons Bldg,Staten Island,NY,10314,E,Public,24 hours daily,,0,2,0,ChargePoint Network,GPS,40.604082,-74.179499,2024-10-29,252140,2024-10-29,,,,2023-01-26,J1772
