Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,EV Connector Types
ELEC,Oak Mountain,141 Novosel Way,,Speculator,NY,12164,,1-844-623-1001,E,,Public,24 hours daily,,,4,,,LIVINGSTON,https://www.solution.energy,GPS,43.513150,-74.360690,10/29/2024,191109,2024-10-29 04:04:45,,,,10/28/2021,J1772
ELEC,"Exit 14, Park and Ride",367 NY-59,,Nanuet,NY,10954,,866-816-7584,E,,Public,24 hours daily,,,2,,,EV Connect,http://evconnect.com/,GPS,41.101628,-74.028130,10/29/2024,94851,2024-10-29 03:08:50,,,,12/06/2016,J1772
ELEC,SCHENECTADY CENTRAL PARK,PTL Arthur Chaires Ln,In front of the tennis court,Schenectady,NY,12309,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.799875,-73.908554,10/29/2024,162341,2024-10-29 00:50:54,,,,06/12/2020,J1772
ELEC,SKIDMORE PALAMOUNTAIN 1,Perimeter Rd,,Saratoga Springs,NY,12866,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.098201,-73.783743,10/29/2024,123549,2024-10-29 01:02:45,,,,06/05/2019,J1772
ELEC,Tennis Club - Parking Lot,570 Kreag Rd,,Pittsford,NY,14534,,813-492-5220,E,,Public,24 hours daily,A ANDROID_PAY APPLE_PAY D M V,,4,,,EVOKE,https://evokesystems.com/,GPS,43.062300,-77.469700,10/11/2024,357065,2024-10-11 18:09:31,P,,,11/14/2021,J1772
ELEC,Castle Apartments,201 Willett Ave,,Port Chester,NY,10573,,1-844-623-1001,E,,Public,24 hours daily,,,10,,,LIVINGSTON,https://www.solution.energy,GPS,41.004100,-73.663200,10/29/2024,223244,2024-10-29 04:06:06,,,,01/06/2022,J1772
ELEC,WHDHIEXWEBSTER EAST BORDER 4,860 Holt Road,East Parking Border Station 4,Webster,NY,14580,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.217258,-77.444983,10/29/2024,353988,2024-10-29 02:23:45,,,,08/27/2024,J1772
ELEC,Finger Lakes Welcome Center,35 Lake Front Dr,,Geneva,NY,14456,,315-787-0007,E,,Public,24 hours daily; no overnight parking,,,4,,,Non-Networked,,GPS,42.870128,-76.977625,03/14/2024,117604,2024-03-14 18:02:10,P,,,05/01/2018,J1772
ELEC,CORNELL STATION3,176 Hoy Rd,,Ithaca,NY,14853,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.443450,-76.479460,10/29/2024,229400,2024-10-29 01:03:01,,,,09/28/2022,J1772
ELEC,LABELLA LABELLA,4 British American Blvd,In Front of Building,Latham,NY,12110,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.758601,-73.818854,10/29/2024,230740,2024-10-29 01:45:32,,,,09/30/2022,J1772
ELEC,Body Bank Fitness,16 Squadron Blvd,,New City,NY,10956,,844-798-2438,E,,Public - Credit card at all times,24 hours daily,A D Debit M V,,4,,,SWTCH,https://swtchenergy.com/,GPS,41.158249,-73.984761,05/03/2023,257690,2024-01-31 22:07:01,P,,,03/30/2023,J1772
ELEC,Normanside Country Club,150 Salisbury Rd,,Delmar,NY,12054,,1-844-623-1001,E,,Public,24 hours daily,,,6,,,LIVINGSTON,https://www.solution.energy,GPS,42.638570,-73.820810,10/29/2024,189528,2024-10-29 04:05:21,,,,08/10/2020,J1772
ELEC,Bob Johnson Ford Pulaski,84 Caprara Drive,,Pulaski,NY,13142,,1-888-717-4544,E,,Public,24 hours daily,,,6,8,,CHARGESMART_EV,https://chargesmartev.com,GPS,43.548676,-76.113035,10/29/2024,350918,2024-10-29 04:09:44,,,,07/20/2024,J1772 J1772COMBO
ELEC,SHINEMAN SOUTH LEE HALL 1,7060 NY 104,West Parking area,Oswego,NY,13126,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.454218,-76.540843,10/29/2024,350574,2024-10-29 02:21:03,,,,07/16/2024,J1772
ELEC,Icon 376 Greenwich Street - Tesla Destination,376 Greenwich St,,New York,NY,10013,,877-798-3752,E,,Public,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.719825,-74.010137,07/01/2024,115112,2024-10-16 16:58:41,P,,,07/17/2017,J1772 TESLA
ELEC,The American Hotel-Sag Harbor - Tesla Destination,45 Main St,,Sag Harbor,NY,11963,,877-798-3752,E,,Public,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,41.001188,-72.294667,07/01/2024,150489,2024-10-16 16:58:41,P,,,08/28/2019,TESLA
ELEC,1 Old Country - Parking Lot,11 Old Country Rd,,Garden City,NY,11514,,813-492-5220,E,,Public,24 hours daily,A ANDROID_PAY APPLE_PAY D M V,,4,,,EVOKE,https://evokesystems.com/,GPS,40.742830,-73.621720,10/11/2024,356892,2024-10-11 18:09:31,P,,,10/02/2022,J1772
ELEC,MALTA STATION2,2540 State Hwy 9,Back parking lot,Malta,NY,12020,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.975822,-73.791750,10/29/2024,259686,2024-10-29 02:00:09,,,,04/21/2023,J1772
ELEC,451 Museum Dr.,451 Museum Dr.,,Tupper Lake,NY,12986,,866-816-7584,E,,Public,24 hours daily,,,2,,,EV Connect,http://evconnect.com/,GPS,44.220318,-74.439916,10/29/2024,123114,2024-10-29 03:08:24,,,,04/01/2019,J1772
ELEC,GGMC Parking 51-53 E 76th St Carlyle Hotel - Tesla Destination,53 E 76th St,,New York,NY,10021,,877-798-3752,E,,Public,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.774207,-73.962820,07/01/2024,115150,2024-10-16 16:58:41,P,,,09/25/2015,J1772 TESLA
ELEC,Lebrun Nissan,396 Grant Ave,,Auburn,NY,13021,,315-253-7700,E,,Public - Call ahead,Dealership business hours,,,1,,,Non-Networked,,200-9,42.966894,-76.535879,02/12/2024,44321,2024-02-12 15:25:05,P,,,11/30/2011,J1772
ELEC,CONNEXTCARE PHC STATION 1-2,61 Delano St,West end of main building,Pulaski,NY,13142,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.569443,-76.120385,10/29/2024,252005,2024-10-29 01:55:59,,,,01/25/2023,J1772
ELEC,Green Acres Commons - Tesla Supercharger,"2034 Green Acres Mall, Sunrise Highway",,Valley Stream,NY,11581,,877-798-3752,E,,Public,24 hours daily. Please check Tesla's online station map to see if an adapter is required at this location.,,,,24,,Tesla,https://www.tesla.com/supercharger,200-9,40.664127,-73.725100,07/01/2024,102344,2024-08-14 18:58:22,P,,,07/23/2018,TESLA
ELEC,Hampton Inn,450 State St,,Schenectady,NY,12305,,416-458-7961,E,,Public,Contact site for information,A ANDROID_PAY APPLE_PAY CREDIT D M,,2,,,AMPUP,https://ampup.io/,GPS,42.811808,-73.941161,05/09/2024,335266,2024-05-09 20:32:20,P,,,12/22/2023,J1772
ELEC,Augspurger Parking Ramp,362 Pearl St,,Buffalo,NY,14202,,866-816-7584,E,,Public,24 hours daily,,,11,,,EV Connect,http://evconnect.com/,GPS,42.889475,-78.874887,10/29/2024,104726,2024-10-29 03:08:45,,,,04/01/2018,J1772
ELEC,Windham Mountain,19 Resort Drive,,Windham,NY,12496,,1-844-623-1001,E,,Public,24 hours daily,,,12,,,LIVINGSTON,https://www.solution.energy,GPS,42.299470,-74.256620,10/29/2024,223131,2024-10-29 04:05:35,,,,01/15/2022,J1772
ELEC,DeLaet's 555-Two,100 New Broadway,,Rensselaer,NY,12144,,1-844-623-1001,E,,Public,24 hours daily,,,4,,,LIVINGSTON,https://www.solution.energy,GPS,42.645480,-73.744340,10/29/2024,236643,2024-10-29 04:04:33,,,,10/17/2022,J1772
ELEC,LIVEWELL GROUP 6 PARKER MATHUS,6 Parker Mathusa Pl,,Delmar,NY,12054,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.601087,-73.855318,10/29/2024,189398,2024-10-29 01:27:38,,,,05/09/2021,J1772
ELEC,STATION 4TH FL MOTORGATE #2,Main St/10 River Rd,Motorgate Garage -Fourth Level,New York,NY,10044,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.764208,-73.947198,10/29/2024,168525,2024-10-29 01:21:28,,,,11/17/2020,J1772
ELEC,DePaula Chevrolet,785 Central Ave,,Albany,NY,12206,,1-844-623-1001,E,,Public,24 hours daily,,,1,1,,LIVINGSTON,https://www.solution.energy,GPS,42.679140,-73.787620,10/29/2024,324801,2024-10-29 04:05:33,,,,07/28/2023,J1772 J1772COMBO
ELEC,Scarsdale Ford,887 S Central Ave,,Scarsdale,NY,10583,,914-472-9500,E,,Public - Credit card at all times,24 hours daily,A D Debit M V,,1,,,Non-Networked,,GPS,40.993643,-73.821070,09/14/2022,226483,2024-10-07 15:31:06,P,,,08/22/2022,J1772
ELEC,Best Western Plus The Hammondsport Hotel,8440 NY-54,,Hammondsport,NY,14840,,607-224-4120,E,,Public,24 hours daily; guest use only; see front desk for access,,,1,,,Non-Networked,,GPS,42.398830,-77.227276,03/14/2024,157969,2024-03-14 18:02:10,P,,,05/15/2020,J1772
ELEC,Lake Pleasant Lodge - Tesla Destination,2839 State Rte 30,,Speculator,NY,12164,,877-798-3752,E,,Public,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,43.496347,-74.360572,07/01/2024,150725,2024-10-16 16:58:41,P,,,09/30/2019,TESLA
ELEC,Lower Lake Ave,126 lake Ave,,Tuckahoe,NY,10707,,888-998-2546,E,,Public,24 hours daily,,,6,,,Blink Network,http://www.blinkcharging.com/,GPS,40.951176,-73.828404,10/29/2024,250765,2024-10-29 00:15:27,,,,11/22/2022,J1772
ELEC,IBEW Local 139,415 W 2nd st,,Elmira,NY,14901,,855-885-9571,E,,Public,,,,2,,,OpConnect,http://www.opconnect.com/,GPS,42.089185,-76.815827,10/29/2024,311928,2024-10-29 03:04:58,,,,09/29/2023,J1772
ELEC,CAYUGA STATION ALL PRO GARAGE,235 S Cayuga St,3rd floor by elavators,Ithaca,NY,14850,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.437359,-76.498744,10/29/2024,162323,2024-10-29 00:51:32,,,,06/12/2020,J1772
ELEC,TONAWANDA YPR POOL PLAZA 2,151 Thorncliff Rd,,Buffalo,NY,14223,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.982760,-78.866790,10/29/2024,154518,2024-10-29 01:12:59,,,,03/17/2020,J1772
ELEC,VAIL SALES LOT LVL 2,606 Bedford Rd,,Bedford Hills,NY,10507,,888-758-4389,E,,Public,24 hours daily,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.227352,-73.711697,10/29/2024,262740,2024-10-29 02:03:28,,,,06/15/2023,J1772
ELEC,HIGHWAY HIGHWAY,323 Charlton Rd,Town Hall Parking Lot rear adjacent to Highway Garage,Ballston Spa,NY,12020,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.951048,-73.905186,10/29/2024,235213,2024-10-29 01:27:28,,,,10/27/2022,J1772
ELEC,North White Plains Parking Lot-Fisher lane,Fisher lane,,White Plains,NY,10603,,888-356-8911,E,,Public,24 hours daily,,,10,,,FLO,https://flo.ca/,GPS,41.053159,-73.772383,10/29/2024,355663,2024-10-29 03:34:39,,,,09/13/2024,J1772
ELEC,BURNS MGT OXFORD 2,6213 Johnston Rd,Located in front of the Leasing Office.,Albany,NY,12203,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.684760,-73.868266,10/29/2024,118705,2024-10-29 00:59:57,,,,02/23/2019,J1772
ELEC,MARKET 32 EV MARKET32 EV CP2,15 PARK AVENUE,IN FRONT OF PHARMACY,Clifton Park,NY,12065,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.865038,-73.782250,10/29/2024,152283,2024-10-29 01:09:23,,,,01/08/2020,J1772
ELEC,SMITHTOWN TOWN HALL,99 W Main St,,Smithtown,NY,11787,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.855696,-73.197832,10/29/2024,316197,2024-10-29 01:02:44,,,,10/28/2023,J1772
ELEC,Country Glenn Apartments Building 2153,2155 Bedell Rd,,Grand Island,NY,14072,,1-844-623-1001,E,,Public,24 hours daily,,,6,,,LIVINGSTON,https://www.solution.energy,GPS,43.036940,-78.972810,10/29/2024,334527,2024-10-29 04:04:47,,,,05/02/2024,J1772
ELEC,PFIZER PR EV 27,401 N Middletown Rd,,Pearl River,NY,10965,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.076756,-74.017970,10/29/2024,323940,2024-10-29 02:13:07,,,,01/05/2024,J1772
ELEC,Rochester Institute of Technology - Tesla Destination,120 Lomb Memorial Dr,,Rochester,NY,14623,,877-798-3752,E,,Public,,,,1,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,43.084790,-77.674739,07/01/2024,169077,2024-10-16 16:58:41,P,,,10/27/2015,TESLA
ELEC,SUNY NEW PALTZ ELTING GYM 2,1 Sojourner Way,,New Paltz,NY,12561,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.742651,-74.084086,10/29/2024,180109,2024-10-29 00:56:12,,,,01/27/2021,J1772
ELEC,TOM PARKING DECK,175 myrtle blvd,,Larchmont,NY,10538,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.932917,-73.761363,10/29/2024,143877,2024-10-29 01:04:54,,,,08/20/2019,J1772
ELEC,HWS COLLEGES 288 PULTENEY 2,288 Pulteney St,,Geneva,NY,14456,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.859715,-76.985710,10/29/2024,174383,2024-10-29 01:05:34,,,,01/27/2021,J1772
ELEC,125 W 76th Street,125 W 76th Street,,New York,NY,10023,,888-356-8911,E,,Public,24 hours daily,,,2,,,FLO,https://flo.ca/,GPS,40.780397,-73.977729,10/29/2024,216618,2024-10-29 03:33:01,,,,05/06/2022,J1772
ELEC,Chittenango Village Hall,222 Genesee St,,Chittenango,NY,13037,,888-363-7662,E,,Public - Credit card at all times,24 hours daily,A D Debit M V,,2,,,Non-Networked,,GPS,43.045229,-75.866150,04/14/2024,227077,2024-04-14 22:11:34,P,,,08/26/2022,J1772
ELEC,TG EV STATIONS RIGHT STATION,35 State Route 299,,Gardiner,NY,12525,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.744560,-74.117960,10/29/2024,154055,2024-10-29 01:12:01,,,,02/27/2020,J1772
ELEC,Heritage Park,65 Franklin St,,Springville,NY,14141,,716-592-4936,E,,Public,24 hours daily,,,2,,,Non-Networked,,GPS,42.510491,-78.665211,03/14/2024,157961,2024-03-14 18:02:10,P,,,05/15/2020,J1772
ELEC,STPETERHOSPITAL EV STATION #3,315 S Manning Blvd,EV Stations #3,Albany,NY,12208,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.654878,-73.802375,10/29/2024,212980,2024-10-29 01:40:48,,,,03/27/2022,J1772
ELEC,CORNELL STATION4,106 Statler Dr,,Ithaca,NY,14853,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.445481,-76.481133,10/29/2024,227121,2024-10-29 00:56:22,,,,09/03/2022,J1772
ELEC,Mary's Beauty and Lash,848 Loudon Rd,,Latham,NY,12110,,1-888-717-4544,E,,Public,24 hours daily,,,2,,,CHARGESMART_EV,https://chargesmartev.com,GPS,42.752346,-73.760146,10/29/2024,333985,2024-10-29 04:09:21,,,,11/09/2022,J1772
ELEC,PICOTTE 12 CORPORATE 4,12 Corporate Woods Blvd,,Albany,NY,12211,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.685710,-73.766490,10/29/2024,166798,2024-10-29 01:19:37,,,,09/11/2020,J1772
ELEC,JAMESTOWN BPU PREND.4TH #2,325 E 4th St,,Jamestown,NY,14701,,888-758-4389,E,,Public,24 hours daily,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.097733,-79.237670,10/29/2024,214277,2024-10-29 01:42:49,,,,04/19/2022,CHADEMO J1772COMBO
ELEC,145 Pinelawn Rd,145 Pinelawn Rd,,Melville,NY,11747,,1-844-623-1001,E,,Public,24 hours daily,,,4,,,LIVINGSTON,https://www.solution.energy,GPS,40.771030,-73.408680,10/29/2024,225123,2024-10-29 04:04:40,,,,07/13/2022,J1772
ELEC,Andaz Wall Street - Tesla Destination,75 Wall St,,New York,NY,10005,,877-798-3752,E,,Public,,,,1,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.705115,-74.008089,07/01/2024,122491,2024-10-16 16:58:41,P,,,07/16/2015,TESLA
ELEC,LIVONIA CSD CONNELL 1,40 Spring St,,Livonia,NY,14487,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.817151,-77.668095,10/29/2024,236736,2024-10-29 01:52:22,,,,11/30/2022,J1772
ELEC,Lakeland Park,11 Forman St,,Cazenovia,NY,13035,,315-655-3041,E,,Public,Dawn to dusk daily,,,2,,,Non-Networked,,200-8,42.929429,-75.859296,03/14/2024,88340,2024-03-14 18:02:10,LG,,,10/01/2017,J1772
ELEC,NATIONAL GRID CLARKSON U,8 Clarkson Ave,,Potsdam,NY,13676,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,44.662770,-74.998241,10/29/2024,162363,2024-10-29 00:49:56,,,,06/12/2020,J1772
ELEC,"Town of East Hampton/Montauk, NY",70 South Euclid Ave,,Montauk,NY,11954,,833-632-2778,E,,Public,24 hours daily,,,,4,,Electrify America,https://www.electrifyamerica.com/,GPS,41.035910,-71.943490,10/29/2024,170247,2024-10-29 02:56:55,,,,12/17/2020,CHADEMO J1772COMBO
ELEC,Manlius Academy South,4719 Kehoe Ln,,Manlius,NY,13104,,1-844-623-1001,E,,Public,24 hours daily,,,4,,,LIVINGSTON,https://www.solution.energy,GPS,42.998380,-75.962900,10/29/2024,223261,2024-10-29 04:05:20,,,,03/31/2022,J1772
ELEC,LIVONIA CSD MHS 1,2 Bulldog Blvd,,Livonia,NY,14487,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.811611,-77.666312,10/29/2024,240888,2024-10-29 01:55:13,,,,01/04/2023,J1772
ELEC,ADELPHI UNIV STATION 01,1 South Ave,,Garden City,NY,11530,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.719618,-73.649987,10/29/2024,60739,2024-10-29 01:11:15,,,,03/14/2014,J1772
ELEC,Hilton Garden Inn Elmira/Corning - Tesla Destination,35 Arnot Rd,,Horseheads,NY,14845,,877-798-3752,E,,Public,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,42.162895,-76.871848,07/01/2024,114955,2024-10-16 16:58:41,P,,,08/09/2017,TESLA
ELEC,Kia of Jamestown,1700 Washington Street,,Jamestown,NY,14701,,888-998-2546,E,,Public,24 hours daily,,,1,,,Blink Network,http://www.blinkcharging.com/,GPS,42.107833,-79.244838,10/29/2024,257513,2024-10-29 00:25:00,,,,10/03/2022,J1772
ELEC,BORO PARK BORO CHARGE 7,4915 10th Ave,,Borough Park,NY,11219,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.638545,-73.998658,10/29/2024,220319,2024-10-29 01:40:17,,,,05/28/2022,J1772
ELEC,Quik Park 311 West Broadway LLC - Tesla Destination,311 W Broadway,,New York,NY,10013,,877-798-3752,E,,Public,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.721801,-74.004237,07/01/2024,115091,2024-10-16 16:58:41,P,,,03/10/2016,TESLA
ELEC,Queens Crossing - Tesla Supercharger,136-20 38th Avenue,,Flushing,NY,11354,,877-798-3752,E,,Public,6am-12am daily. Please check Tesla's online station map to see if an adapter is required at this location.,,,,4,,Tesla,https://www.tesla.com/supercharger,GPS,40.760856,-73.829765,07/01/2024,153417,2024-08-14 18:58:22,P,,,01/31/2020,TESLA
ELEC,JATC LU840 JATC LU840,1401 NY-5,,Geneva,NY,14456,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.860740,-77.049868,10/29/2024,162175,2024-10-29 00:56:48,,,,06/12/2020,J1772
ELEC,AECSOLAR STATION 1 AEC,210 Washington Ave Ext,Station 1 AEC,Albany,NY,12203,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.703290,-73.856920,10/29/2024,192609,2024-10-29 01:30:51,,,,07/07/2021,J1772
ELEC,WS Healey Chevrolet,5216 NY-17M,,New Hampton,NY,10958,,1-888-717-4544,E,,Public,24 hours daily,,,5,2,,CHARGESMART_EV,https://chargesmartev.com,GPS,41.419999,-74.426599,10/29/2024,334196,2024-10-29 04:09:26,,,,07/17/2023,CHADEMO J1772 J1772COMBO
ELEC,MARKET 32 EV BALLSTON EV1,115 Ballston Ave,To right of building - Right Unit,Saratoga Springs,NY,12866,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.073135,-73.792755,10/29/2024,227924,2024-10-29 01:48:57,,,,09/21/2022,J1772
ELEC,Hannaford Plaza - East Greenbush,598 Columbia Tpke,,East Greenbush,NY,12061,,877-455-3833,E,,Public,24 hours daily,,,,6,,eVgo Network,https://www.evgo.com/,GPS,42.598343,-73.711030,10/28/2024,236460,2024-10-28 23:57:32,,,,11/22/2022,CHADEMO J1772COMBO
ELEC,Chelsea29 - Tesla Destination,221 W 29th St,,New York,NY,10001,,877-798-3752,E,,Public,,,,6,,,Tesla Destination,https://www.tesla.com/destination-charging,GPS,40.748395,-73.993700,07/01/2024,358788,2024-10-16 16:58:41,P,,,,J1772 TESLA
ELEC,Red Ball Garage,142 E 31st Street,,New York,NY,10016,,888-998-2546,E,,Public,24 hours daily,,,1,,,Blink Network,http://www.blinkcharging.com/,GPS,40.744731,-73.981125,10/29/2024,187816,2024-10-29 00:23:13,,,,04/20/2021,J1772
ELEC,PPC STATION 2,Point Place Casino 450 St Route 31,Rear parking lot,Bridgeport,NY,13030,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.153646,-75.965958,10/29/2024,162272,2024-10-29 00:53:31,,,,06/12/2020,J1772
ELEC,ATRIUM EVCHARGE EV4,451 Clifton Park Center Rd,In parking lot.,Clifton Park,NY,12065,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.856260,-73.785875,10/29/2024,225563,2024-10-29 01:41:52,,,,08/16/2022,J1772
ELEC,BA PLAZA BA PLAZA 2,1 Northwestern Blvd,Parking lot,Albany,NY,12211,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.745908,-73.821081,10/29/2024,182190,2024-10-29 01:24:18,,,,01/27/2021,J1772
ELEC,MARKET 32 EV MARKET GLENMONT,329 Town Square Plaza,In front of building,Glenmont,NY,12077,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.602394,-73.790830,10/29/2024,152276,2024-10-29 01:10:24,,,,01/08/2020,J1772
ELEC,Beacon Center,223 Main Street,,Beacon,NY,12508,,866-816-7584,E,,Public,24 hours daily,,,2,,,EV Connect,http://evconnect.com/,GPS,41.507025,-73.974142,10/29/2024,123085,2024-10-29 03:08:18,,,,04/01/2019,J1772
ELEC,iPark 530 E 80th Street - Tesla Destination,530 E 80th St,,New York,NY,10075,,877-798-3752,E,,Public,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.771382,-73.948344,07/01/2024,115151,2024-10-16 16:58:41,P,,,03/10/2017,J1772 TESLA
ELEC,REGENERON CHARGE # 1,401 Temple Ln,Building 07,Rensselaer,NY,12144,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.637187,-73.716777,10/29/2024,314719,2024-10-29 02:10:02,,,,10/21/2023,J1772
ELEC,TIOGA HOTEL CASINO 1,NY-17,,Nichols,NY,13812,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.024208,-76.410780,10/29/2024,162353,2024-10-29 00:50:24,,,,06/12/2020,J1772
ELEC,CLARKSTOWN TOC 13 AND 14,10 Maple Avenue,,New City,NY,10956,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.146290,-73.987477,10/29/2024,322232,2024-10-29 02:11:44,,,,12/07/2023,J1772
ELEC,King's County Parking,581 Clarkson Ave,,Brooklyn,NY,11203,,833-692-6787,E,,Public - Credit card at all times,Contact station for hours of availability.,A ANDROID_PAY APPLE_PAY CREDIT D M,,4,,,AMPUP,https://ampup.io/,200-9,40.656148,-73.940355,10/11/2022,229922,2023-02-14 15:54:11,P,,,09/15/2022,J1772
ELEC,Gunlocke Company LLC,One Gunlocke Drive,,Wayland,NY,14572,,866-816-7584,E,,Public,24 hours daily,,,4,,,EV Connect,http://evconnect.com/,GPS,42.555384,-77.589129,10/29/2024,155031,2024-10-29 03:08:48,,,,08/09/2018,J1772
ELEC,BCH STATION1,224 E Main St,Next to main entrance,Springville,NY,14141,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.508937,-78.659227,10/29/2024,197669,2024-10-29 01:33:16,,,,10/13/2021,J1772
ELEC,Westchester Country Club,99 Biltmore Ave,,Rye,NY,10580,,1-844-623-1001,E,,Public,24 hours daily,,,4,,,LIVINGSTON,https://www.solution.energy,GPS,41.000710,-73.699160,10/29/2024,223139,2024-10-29 04:04:37,,,,10/30/2021,J1772
ELEC,BMW FREEPORT STATION 01,100 Cleveland Ave,,Freeport,NY,11520,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.654208,-73.569134,10/29/2024,162449,2024-10-29 00:32:05,,,,06/12/2020,J1772
ELEC,Cliff's Elbow Too,1085 Franklinville Rd,Located at Main Rd and Aldrich Ln,Laurel,NY,11948,,631-298-3262,E,,Public,24 hours daily,,,1,,,Non-Networked,,200-8,40.968038,-72.562787,09/14/2023,64705,2024-01-31 22:07:01,P,,,08/01/2014,J1772
